Liquid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O 
83 1629.03 798.00 87.610057 73.6585 0.0854286 11.6752 0.187415 0 0.448346 0 0.0189841 0 0 0.389175 4.26194 4.45178 0 4.82322
82 2241.94 861.00 88.445694 72.9625 0.0846215 11.5649 0.166286 0 0.461529 0 0.0188048 0 0 0.385498 4.22167 4.40972 0 5.72439
95 2088.71 822.00 88.260773 73.1154 0.0847988 11.5892 0.176055 0 0.454019 0 0.0188442 0 0 0.386306 4.23052 4.41896 0 5.52592
89 2548.39 843.00 88.878066 72.6076 0.0842098 11.5087 0.166496 0 0.458367 0 0.0187133 0 0 0.383623 4.20114 4.38827 0 6.18292
96 2088.71 819.00 88.262095 73.1143 0.0847975 11.589 0.176739 0 0.453395 0 0.0188439 0 0 0.3863 4.23045 4.41889 0 5.52727
84 1629.03 795.00 87.610862 73.6578 0.0854278 11.6751 0.188199 0 0.447635 0 0.018984 0 0 0.389171 4.2619 4.45174 0 4.82401
83 2241.94 858.00 88.448333 72.9604 0.084619 11.5646 0.166855 0 0.460999 0 0.0188042 0 0 0.385486 4.22155 4.40959 0 5.72714
101 1782.26 765.00 87.834374 73.4704 0.0852105 11.6454 0.194642 0 0.440267 0 0.0189357 0 0 0.388181 4.25106 4.44041 0 5.06551
85 1629.03 792.00 87.611572 73.6572 0.0854272 11.675 0.188993 0 0.446916 0 0.0189838 0 0 0.389168 4.26187 4.4517 0 4.8247
97 2088.71 816.00 88.263312 73.1133 0.0847964 11.5888 0.177432 0 0.452763 0 0.0188436 0 0 0.386295 4.2304 4.41883 0 5.5285
84 2241.94 855.00 88.450894 72.9583 0.0846165 11.5643 0.167432 0 0.460463 0 0.0188037 0 0 0.385475 4.22142 4.40946 0 5.72982
100 1935.48 768.00 88.051748 73.289 0.0850001 11.6167 0.191806 0 0.4413 0 0.0188889 0 0 0.387223 4.24056 4.42945 0 5.30011
89 2395.16 813.00 88.688398 72.7629 0.0843899 11.5333 0.174619 0 0.452359 0 0.0187533 0 0 0.384443 4.21012 4.39765 0 5.9815
86 1629.03 789.00 87.612184 73.6567 0.0854266 11.675 0.189798 0 0.446187 0 0.0189837 0 0 0.389165 4.26184 4.45167 0 4.82529
101 1935.48 765.00 88.050822 73.2897 0.085001 11.6168 0.192686 0 0.440515 0 0.0188891 0 0 0.387227 4.24061 4.4295 0 5.29903
90 2548.39 840.00 88.880732 72.6054 0.0842073 11.5083 0.167097 0 0.457808 0 0.0187127 0 0 0.383611 4.20101 4.38814 0 6.18567
87 1629.03 786.00 87.612695 73.6562 0.0854261 11.6749 0.190614 0 0.445449 0 0.0189836 0 0 0.389163 4.26181 4.45165 0 4.82576
102 1935.48 762.00 88.049738 73.2906 0.085002 11.6169 0.193578 0 0.43972 0 0.0188893 0 0 0.387232 4.24066 4.42955 0 5.29778
98 2088.71 813.00 88.264418 73.1124 0.0847953 11.5887 0.178135 0 0.452123 0 0.0188434 0 0 0.38629 4.23034 4.41878 0 5.52961
85 2241.94 852.00 88.453375 72.9562 0.0846142 11.5639 0.168016 0 0.45992 0 0.0188031 0 0 0.385464 4.22131 4.40934 0 5.7324
90 2395.16 810.00 88.689610 72.7619 0.0843888 11.5331 0.175316 0 0.451723 0 0.0187531 0 0 0.384438 4.21006 4.39759 0 5.98272
103 1935.48 759.00 88.048491 73.2917 0.0850032 11.6171 0.194482 0 0.438915 0 0.0188896 0 0 0.387237 4.24072 4.42961 0 5.29634
102 1782.26 762.00 86.932277 73.5893 0.0860947 11.5697 0.197417 0 0.444157 0 0.0191322 0 0 0.38022 4.21236 4.45091 0 5.05069
86 2241.94 849.00 88.455772 72.9542 0.0846119 11.5636 0.168608 0 0.45937 0 0.0188026 0 0 0.385454 4.22119 4.40922 0 5.7349
91 2395.16 807.00 88.690689 72.761 0.0843877 11.533 0.176022 0 0.45108 0 0.0187528 0 0 0.384433 4.21001 4.39754 0 5.98379
91 2548.39 837.00 88.883294 72.6033 0.0842049 11.508 0.167707 0 0.457242 0 0.0187122 0 0 0.3836 4.20089 4.38801 0 6.18831
87 2241.94 846.00 88.458084 72.9523 0.0846096 11.5633 0.169208 0 0.458815 0 0.0188021 0 0 0.385444 4.22108 4.4091 0 5.7373
88 1629.03 783.00 87.613103 73.6559 0.0854257 11.6748 0.191441 0 0.444703 0 0.0189835 0 0 0.389161 4.26179 4.45163 0 4.82612
104 1935.48 756.00 86.521468 73.4822 0.0865035 11.4999 0.198538 0 0.4461 0 0.019223 0 0 0.385561 4.20633 4.39036 0 5.28534
92 2395.16 804.00 88.691630 72.7602 0.0843869 11.5329 0.176738 0 0.45043 0 0.0187526 0 0 0.384429 4.20997 4.39749 0 5.98472
103 1782.26 763.00 87.496044 73.5167 0.08554 11.6156 0.195945 0 0.441475 0 0.0190089 0 0 0.383371 4.23243 4.45229 0 5.05765
89 1629.03 780.00 87.613403 73.6557 0.0854254 11.6748 0.192278 0 0.443947 0 0.0189834 0 0 0.38916 4.26178 4.45161 0 4.82636
92 2548.39 834.00 88.885747 72.6013 0.0842026 11.5077 0.168325 0 0.456669 0 0.0187117 0 0 0.383589 4.20077 4.38789 0 6.19084
88 2241.94 843.00 88.460308 72.9505 0.0846075 11.563 0.169816 0 0.458252 0 0.0188017 0 0 0.385434 4.22098 4.40899 0 5.73961
99 2088.71 810.00 88.265412 73.1116 0.0847943 11.5886 0.178847 0 0.451475 0 0.0188432 0 0 0.386285 4.2303 4.41873 0 5.53061
90 1629.03 777.00 87.613594 73.6555 0.0854252 11.6748 0.193127 0 0.443182 0 0.0189834 0 0 0.389159 4.26177 4.4516 0 4.82649
91 1629.03 774.00 87.613671 73.6554 0.0854251 11.6748 0.193988 0 0.442407 0 0.0189834 0 0 0.389159 4.26176 4.4516 0 4.82648
89 2241.94 840.00 88.462440 72.9487 0.0846055 11.5627 0.170432 0 0.457683 0 0.0188012 0 0 0.385425 4.22087 4.40889 0 5.74182
93 2395.16 801.00 88.692431 72.7596 0.0843861 11.5328 0.177464 0 0.449771 0 0.0187525 0 0 0.384426 4.20993 4.39745 0 5.98549
104 1782.26 764.00 87.834129 73.4706 0.0852107 11.6455 0.194941 0 0.44 0 0.0189357 0 0 0.388182 4.25107 4.44042 0 5.06522
93 2548.39 831.00 88.888089 72.5994 0.0842003 11.5074 0.168952 0 0.456089 0 0.0187112 0 0 0.383579 4.20066 4.38777 0 6.19325
100 2088.71 807.00 88.266290 73.1108 0.0847935 11.5884 0.179569 0 0.45082 0 0.018843 0 0 0.386281 4.23025 4.41868 0 5.53147
92 1629.03 771.00 87.613632 73.6555 0.0854251 11.6748 0.19486 0 0.441623 0 0.0189834 0 0 0.389159 4.26177 4.4516 0 4.82635
94 2548.39 828.00 88.890316 72.5976 0.0841982 11.5071 0.169587 0 0.455502 0 0.0187107 0 0 0.38357 4.20056 4.38766 0 6.19553
94 2395.16 798.00 88.693086 72.759 0.0843855 11.5327 0.178199 0 0.449105 0 0.0187523 0 0 0.384423 4.2099 4.39742 0 5.98611
90 2241.94 837.00 88.464479 72.947 0.0846035 11.5625 0.171056 0 0.457107 0 0.0188008 0 0 0.385416 4.22078 4.40878 0 5.74393
105 1782.26 763.00 87.496044 73.5167 0.08554 11.6156 0.195945 0 0.441475 0 0.0190089 0 0 0.383371 4.23243 4.45229 0 5.05765
101 2088.71 804.00 88.267049 73.1102 0.0847928 11.5883 0.1803 0 0.450156 0 0.0188428 0 0 0.386278 4.23022 4.41865 0 5.53221
95 2548.39 825.00 88.892426 72.5959 0.0841962 11.5068 0.170231 0 0.454908 0 0.0187103 0 0 0.383561 4.20046 4.38756 0 6.1977
93 1629.03 768.00 86.720126 73.777 0.0863053 11.5948 0.197623 0 0.445493 0 0.019179 0 0 0.376681 4.21164 4.48307 0 4.80826
95 2395.16 795.00 88.693592 72.7586 0.084385 11.5326 0.178945 0 0.448431 0 0.0187522 0 0 0.38442 4.20987 4.3974 0 5.98657
105 1935.48 757.00 87.201506 73.3952 0.0858289 11.5539 0.196812 0 0.442781 0 0.0190731 0 0 0.387678 4.22526 4.40162 0 5.29192
102 2088.71 801.00 88.267685 73.1097 0.0847922 11.5883 0.181041 0 0.449485 0 0.0188427 0 0 0.386275 4.23019 4.41861 0 5.53282
96 2548.39 822.00 88.894413 72.5942 0.0841944 11.5066 0.170883 0 0.454308 0 0.0187099 0 0 0.383552 4.20036 4.38746 0 6.19973
94 1629.03 769.00 87.095297 73.7258 0.0859335 11.6285 0.196532 0 0.44379 0 0.0190963 0 0 0.381817 4.23287 4.46981 0 4.8159
91 2241.94 834.00 88.466421 72.9454 0.0846017 11.5622 0.171689 0 0.456524 0 0.0188004 0 0 0.385408 4.22068 4.40869 0 5.74593
96 2395.16 792.00 88.693945 72.7583 0.0843846 11.5326 0.179701 0 0.447748 0 0.0187521 0 0 0.384419 4.20986 4.39738 0 5.98687
106 1782.26 763.10 87.534892 73.5114 0.085502 11.619 0.195834 0 0.441301 0 0.0190004 0 0 0.383917 4.23458 4.45092 0 5.05852
103 2088.71 798.00 88.268195 73.1093 0.0847917 11.5882 0.181793 0 0.448805 0 0.0188426 0 0 0.386273 4.23016 4.41859 0 5.53329
104 2088.71 795.00 88.268576 73.1089 0.0847913 11.5881 0.182554 0 0.448118 0 0.0188425 0 0 0.386271 4.23014 4.41857 0 5.53362
95 1629.03 770.00 87.472708 73.6746 0.0855628 11.6622 0.195446 0 0.442089 0 0.0190139 0 0 0.387134 4.25396 4.45654 0 4.8235
97 2548.39 819.00 88.896275 72.5927 0.0841926 11.5063 0.171545 0 0.4537 0 0.0187095 0 0 0.383544 4.20027 4.38737 0 6.20162
92 2241.94 831.00 88.468264 72.9439 0.0845999 11.562 0.172331 0 0.455934 0 0.0188 0 0 0.3854 4.2206 4.4086 0 5.74783
97 2395.16 789.00 88.694141 72.7582 0.0843845 11.5325 0.180467 0 0.447057 0 0.0187521 0 0 0.384418 4.20985 4.39737 0 5.987
105 2088.71 792.00 88.268823 73.1087 0.0847911 11.5881 0.183326 0 0.447421 0 0.0188425 0 0 0.38627 4.23013 4.41856 0 5.53381
96 1629.03 771.00 87.613632 73.6555 0.0854251 11.6748 0.19486 0 0.441623 0 0.0189834 0 0 0.389159 4.26177 4.4516 0 4.82635
98 2395.16 786.00 88.694175 72.7581 0.0843844 11.5325 0.181244 0 0.446358 0 0.0187521 0 0 0.384418 4.20985 4.39737 0 5.98696
106 1935.48 758.00 87.858472 73.3148 0.0851871 11.6032 0.195168 0 0.439626 0 0.0189305 0 0 0.387468 4.23775 4.42259 0 5.29531
107 1782.26 763.20 87.573761 73.5061 0.085464 11.6225 0.195723 0 0.441127 0 0.018992 0 0 0.384466 4.23674 4.44955 0 5.05938
98 2548.39 816.00 88.898009 72.5913 0.0841909 11.5061 0.172215 0 0.453085 0 0.0187091 0 0 0.383537 4.20019 4.38728 0 6.20339
93 2241.94 828.00 88.470004 72.9425 0.0845982 11.5618 0.172981 0 0.455337 0 0.0187996 0 0 0.385392 4.22051 4.40851 0 5.74962
99 2395.16 783.00 88.694042 72.7582 0.0843846 11.5326 0.182031 0 0.44565 0 0.0187521 0 0 0.384419 4.20985 4.39737 0 5.98674
107 1475.81 767.60 78.101821 74.425 0.0958288 11.2802 0.220498 0 0.49369 0 0.0212953 0 0 0.373311 4.07277 4.49795 0 4.51945
106 2088.71 789.00 88.268934 73.1086 0.084791 11.5881 0.184108 0 0.446717 0 0.0188424 0 0 0.38627 4.23013 4.41855 0 5.53385
100 2395.16 780.00 88.693740 72.7585 0.0843848 11.5326 0.182829 0 0.444934 0 0.0187522 0 0 0.38442 4.20987 4.39739 0 5.98634
94 2241.94 825.00 88.471639 72.9411 0.0845967 11.5615 0.173639 0 0.454733 0 0.0187993 0 0 0.385385 4.22043 4.40843 0 5.75129
97 1629.03 770.00 87.472708 73.6746 0.0855628 11.6622 0.195446 0 0.442089 0 0.0190139 0 0 0.387134 4.25396 4.45654 0 4.8235
99 2548.39 813.00 88.899609 72.59 0.0841894 11.5059 0.172894 0 0.452462 0 0.0187088 0 0 0.38353 4.20012 4.3872 0 6.20501
108 1782.26 763.30 87.612653 73.5008 0.0854261 11.6259 0.195612 0 0.440953 0 0.0189836 0 0 0.385016 4.23888 4.44819 0 5.06025
95 2241.94 822.00 88.473164 72.9399 0.0845952 11.5613 0.174307 0 0.454122 0 0.0187989 0 0 0.385378 4.22036 4.40835 0 5.75285
101 2395.16 777.00 88.693262 72.7589 0.0843853 11.5327 0.183639 0 0.444209 0 0.0187523 0 0 0.384422 4.20989 4.39741 0 5.98575
100 2548.39 810.00 88.901073 72.5888 0.084188 11.5057 0.173583 0 0.451833 0 0.0187085 0 0 0.383523 4.20005 4.38713 0 6.20648
107 2088.71 786.00 88.268904 73.1087 0.084791 11.5881 0.184901 0 0.446003 0 0.0188424 0 0 0.38627 4.23013 4.41855 0 5.53374
107 1935.48 759.00 88.048491 73.2917 0.0850032 11.6171 0.194482 0 0.438915 0 0.0188896 0 0 0.387237 4.24072 4.42961 0 5.29634
96 2241.94 819.00 88.474578 72.9387 0.0845939 11.5612 0.174984 0 0.453504 0 0.0187986 0 0 0.385372 4.22029 4.40828 0 5.75429
102 2395.16 774.00 88.692605 72.7594 0.0843859 11.5327 0.184459 0 0.443475 0 0.0187524 0 0 0.384425 4.20992 4.39744 0 5.98498
98 1629.03 770.10 87.510567 73.6694 0.0855258 11.6656 0.195338 0 0.441919 0 0.0190057 0 0 0.387676 4.25606 4.45521 0 4.82425
97 2241.94 816.00 88.475877 72.9376 0.0845926 11.561 0.175669 0 0.452877 0 0.0187984 0 0 0.385366 4.22023 4.40822 0 5.7556
103 2395.16 771.00 88.691764 72.7601 0.0843867 11.5329 0.185291 0 0.442733 0 0.0187526 0 0 0.384428 4.20996 4.39749 0 5.984
101 2548.39 807.00 88.902396 72.5877 0.0841868 11.5055 0.174281 0 0.451195 0 0.0187082 0 0 0.383518 4.19999 4.38707 0 6.20781
108 2088.71 783.00 88.268730 73.1088 0.0847912 11.5881 0.185705 0 0.445281 0 0.0188425 0 0 0.386271 4.23014 4.41856 0 5.53347
102 2548.39 804.00 88.903574 72.5868 0.0841857 11.5054 0.174989 0 0.45055 0 0.0187079 0 0 0.383513 4.19993 4.38701 0 6.20898
109 2088.71 780.00 88.268407 73.1091 0.0847915 11.5882 0.186519 0 0.444551 0 0.0188425 0 0 0.386272 4.23015 4.41858 0 5.53304
99 1629.03 770.20 87.548446 73.6643 0.0854888 11.669 0.19523 0 0.441749 0 0.0189975 0 0 0.38822 4.25816 4.45388 0 4.82501
109 1782.26 763.40 87.651566 73.4955 0.0853882 11.6293 0.1955 0 0.440779 0 0.0189752 0 0 0.385569 4.24103 4.44682 0 5.06112
104 2395.16 768.00 88.690733 72.761 0.0843877 11.533 0.186134 0 0.441981 0 0.0187528 0 0 0.384433 4.21001 4.39754 0 5.98282
98 2241.94 813.00 88.477058 72.9367 0.0845915 11.5608 0.176365 0 0.452244 0 0.0187981 0 0 0.385361 4.22018 4.40816 0 5.75679
110 2088.71 777.00 88.267933 73.1095 0.0847919 11.5882 0.187345 0 0.443811 0 0.0188426 0 0 0.386274 4.23017 4.4186 0 5.53245
108 1935.48 758.00 87.858472 73.3148 0.0851871 11.6032 0.195168 0 0.439626 0 0.0189305 0 0 0.387468 4.23775 4.42259 0 5.29531
103 2548.39 801.00 88.904604 72.5859 0.0841847 11.5052 0.175707 0 0.449898 0 0.0187077 0 0 0.383508 4.19988 4.38696 0 6.20999
100 1629.03 770.30 87.586347 73.6592 0.0854518 11.6723 0.195121 0 0.441579 0 0.0189893 0 0 0.388766 4.26026 4.45256 0 4.82577
111 2088.71 774.00 88.267302 73.11 0.0847925 11.5883 0.188182 0 0.443062 0 0.0188428 0 0 0.386277 4.2302 4.41863 0 5.53169
105 2395.16 765.00 88.689509 72.762 0.0843889 11.5331 0.186989 0 0.44122 0 0.0187531 0 0 0.384438 4.21007 4.3976 0 5.98144
99 2241.94 810.00 88.478116 72.9358 0.0845905 11.5607 0.177069 0 0.451603 0 0.0187979 0 0 0.385357 4.22013 4.4081 0 5.75785
109 1935.48 758.10 87.923454 73.3069 0.0851241 11.608 0.195007 0 0.439316 0 0.0189165 0 0 0.387391 4.23879 4.42498 0 5.29554
101 1629.03 770.40 87.613610 73.6555 0.0854252 11.6748 0.195035 0 0.441465 0 0.0189834 0 0 0.389159 4.26177 4.4516 0 4.82631
108 2701.61 900.00 89.011425 72.4988 0.0840837 11.4914 0.15497 0 0.467827 0 0.0186853 0 0 0.383048 4.19484 4.38169 0 6.32461
110 1782.26 763.50 87.690500 73.4902 0.0853503 11.6328 0.195389 0 0.440605 0 0.0189667 0 0 0.386123 4.24318 4.44546 0 5.06199
112 2088.71 771.00 88.266511 73.1107 0.0847933 11.5884 0.189031 0 0.442304 0 0.018843 0 0 0.386281 4.23024 4.41867 0 5.53076
106 2395.16 762.00 88.688086 72.7631 0.0843902 11.5333 0.187856 0 0.44045 0 0.0187534 0 0 0.384444 4.21013 4.39767 0 5.97985
100 2241.94 807.00 88.479050 72.935 0.0845896 11.5606 0.177783 0 0.450954 0 0.0187977 0 0 0.385353 4.22008 4.40806 0 5.75877
102 1629.03 770.30 87.586347 73.6592 0.0854518 11.6723 0.195121 0 0.441579 0 0.0189893 0 0 0.388766 4.26026 4.45256 0 4.82577
109 2701.61 897.00 89.016004 72.4951 0.0840793 11.4908 0.155431 0 0.467382 0 0.0186843 0 0 0.383028 4.19463 4.38147 0 6.32938
110 1935.48 758.20 87.988409 73.2991 0.0850613 11.6128 0.194846 0 0.439007 0 0.0189025 0 0 0.387313 4.23981 4.42739 0 5.29578
104 2548.39 798.00 88.905481 72.5852 0.0841839 11.5051 0.176434 0 0.449237 0 0.0187075 0 0 0.383504 4.19984 4.38692 0 6.21085
105 2548.39 795.00 88.906200 72.5846 0.0841832 11.505 0.177172 0 0.448569 0 0.0187074 0 0 0.383501 4.19981 4.38688 0 6.21153
101 2241.94 804.00 88.479854 72.9344 0.0845888 11.5605 0.178507 0 0.450297 0 0.0187975 0 0 0.385349 4.22004 4.40802 0 5.75956
110 2701.61 894.00 89.020526 72.4914 0.0840751 11.4903 0.155897 0 0.466931 0 0.0186834 0 0 0.383009 4.19441 4.38125 0 6.33409
106 2548.39 792.00 88.906758 72.5842 0.0841827 11.505 0.177919 0 0.447892 0 0.0187073 0 0 0.383499 4.19978 4.38685 0 6.21204
111 1935.48 758.30 88.048176 73.2919 0.0850035 11.6172 0.194695 0 0.438726 0 0.0188897 0 0 0.387238 4.24073 4.42963 0 5.29598
111 1782.26 763.60 87.729456 73.4848 0.0853124 11.6362 0.195278 0 0.440431 0 0.0189583 0 0 0.386679 4.24532 4.44409 0 5.06285
107 2395.16 759.00 88.686459 72.7645 0.0843918 11.5335 0.188735 0 0.43967 0 0.0187537 0 0 0.384451 4.21021 4.39775 0 5.97803
107 2548.39 789.00 88.907149 72.5838 0.0841823 11.5049 0.178677 0 0.447208 0 0.0187072 0 0 0.383497 4.19976 4.38683 0 6.21238
103 1629.03 770.70 87.613622 73.6555 0.0854252 11.6748 0.194947 0 0.441544 0 0.0189834 0 0 0.389159 4.26177 4.4516 0 4.82633
111 2701.61 891.00 89.024989 72.4878 0.0840709 11.4897 0.15637 0 0.466475 0 0.0186824 0 0 0.382989 4.1942 4.38103 0 6.33874
113 2088.71 768.00 88.265556 73.1114 0.0847942 11.5885 0.189891 0 0.441537 0 0.0188432 0 0 0.386285 4.23029 4.41872 0 5.52965
112 1782.26 763.70 87.768433 73.4795 0.0852745 11.6397 0.195167 0 0.440258 0 0.0189499 0 0 0.387238 4.24747 4.44273 0 5.06372
104 1629.03 770.40 87.613610 73.6555 0.0854252 11.6748 0.195035 0 0.441465 0 0.0189834 0 0 0.389159 4.26177 4.4516 0 4.82631
108 2395.16 756.00 88.684623 72.766 0.0843935 11.5338 0.189627 0 0.438881 0 0.0187541 0 0 0.384459 4.2103 4.39784 0 5.976
108 2548.39 786.00 88.907370 72.5837 0.0841821 11.5049 0.179445 0 0.446515 0 0.0187071 0 0 0.383496 4.19975 4.38682 0 6.21254
112 1935.48 758.20 87.988409 73.2991 0.0850613 11.6128 0.194846 0 0.439007 0 0.0189025 0 0 0.387313 4.23981 4.42739 0 5.29578
102 2241.94 801.00 88.480526 72.9338 0.0845882 11.5604 0.17924 0 0.449632 0 0.0187974 0 0 0.385346 4.22001 4.40798 0 5.7602
113 1782.26 763.80 87.807431 73.4742 0.0852366 11.6431 0.195056 0 0.440084 0 0.0189415 0 0 0.387798 4.24961 4.44136 0 5.06459
109 2395.16 753.00 88.682573 72.7677 0.0843955 11.534 0.19053 0 0.438082 0 0.0187545 0 0 0.384468 4.2104 4.39794 0 5.97373
114 2088.71 765.00 88.264433 73.1124 0.0847953 11.5887 0.190763 0 0.44076 0 0.0188434 0 0 0.38629 4.23034 4.41878 0 5.52837
103 2241.94 798.00 88.481062 72.9334 0.0845877 11.5603 0.179984 0 0.448959 0 0.0187973 0 0 0.385344 4.21999 4.40796 0 5.76069
105 1629.03 770.40 87.613610 73.6555 0.0854252 11.6748 0.195035 0 0.441465 0 0.0189834 0 0 0.389159 4.26177 4.4516 0 4.82631
109 2548.39 783.00 88.907416 72.5836 0.084182 11.5049 0.180224 0 0.445814 0 0.0187071 0 0 0.383496 4.19975 4.38682 0 6.21251
112 2701.61 888.00 89.029390 72.4842 0.0840667 11.4891 0.156849 0 0.466014 0 0.0186815 0 0 0.382971 4.19399 4.38081 0 6.34332
114 1782.26 763.90 87.834103 73.4706 0.0852107 11.6455 0.194971 0 0.439974 0 0.0189357 0 0 0.388182 4.25107 4.44043 0 5.06519
113 1935.48 758.60 88.048312 73.2918 0.0850034 11.6171 0.194604 0 0.438807 0 0.0188896 0 0 0.387238 4.24073 4.42962 0 5.29614
114 1935.48 758.30 88.048176 73.2919 0.0850035 11.6172 0.194695 0 0.438726 0 0.0188897 0 0 0.387238 4.24073 4.42963 0 5.29598
110 2548.39 780.00 88.907281 72.5837 0.0841822 11.5049 0.181014 0 0.445104 0 0.0187071 0 0 0.383497 4.19975 4.38683 0 6.21229
106 1629.03 769.40 87.246000 73.7053 0.0857851 11.6419 0.196097 0 0.443109 0 0.0190634 0 0 0.383921 4.24132 4.4645 0 4.81894
110 2395.16 750.00 88.630462 72.7567 0.0844451 11.5408 0.191574 0 0.437501 0 0.0187656 0 0 0.384694 4.21287 4.40053 0 5.97205
115 2088.71 762.00 88.263136 73.1135 0.0847965 11.5889 0.191647 0 0.439974 0 0.0188437 0 0 0.386295 4.2304 4.41884 0 5.52689
104 2241.94 795.00 88.481458 72.933 0.0845873 11.5603 0.180738 0 0.448279 0 0.0187972 0 0 0.385342 4.21997 4.40794 0 5.76104
113 2701.61 885.00 89.033728 72.4806 0.0840626 11.4886 0.157335 0 0.465547 0 0.0186806 0 0 0.382952 4.19379 4.3806 0 6.34783
111 2548.39 777.00 88.906962 72.584 0.0841825 11.5049 0.181815 0 0.444386 0 0.0187072 0 0 0.383498 4.19977 4.38684 0 6.21187
115 1782.26 763.80 87.807431 73.4742 0.0852366 11.6431 0.195056 0 0.440084 0 0.0189415 0 0 0.387798 4.24961 4.44136 0 5.06459
115 1935.48 758.30 88.048176 73.2919 0.0850035 11.6172 0.194695 0 0.438726 0 0.0188897 0 0 0.387238 4.24073 4.42963 0 5.29598
116 2088.71 759.00 88.261663 73.1147 0.0847979 11.5891 0.192543 0 0.439178 0 0.018844 0 0 0.386302 4.23048 4.41892 0 5.52522
112 2548.39 774.00 88.906453 72.5844 0.084183 11.505 0.182626 0 0.443659 0 0.0187073 0 0 0.3835 4.19979 4.38687 0 6.21125
105 2241.94 792.00 88.481711 72.9328 0.0845871 11.5602 0.181502 0 0.447589 0 0.0187971 0 0 0.385341 4.21995 4.40793 0 5.76123
111 2395.16 751.00 88.681085 72.7689 0.0843969 11.5342 0.19114 0 0.437544 0 0.0187549 0 0 0.384475 4.21047 4.39802 0 5.9721
107 1629.03 768.40 86.869917 73.7565 0.0861565 11.6083 0.197186 0 0.444811 0 0.0191459 0 0 0.378714 4.22014 4.47777 0 4.81132
113 2548.39 771.00 88.905748 72.585 0.0841836 11.5051 0.183449 0 0.442923 0 0.0187075 0 0 0.383503 4.19983 4.3869 0 6.21042
116 1935.48 757.30 87.402965 73.37 0.085631 11.5694 0.196306 0 0.441808 0 0.0190291 0 0 0.387945 4.22997 4.4065 0 5.29341
114 2701.61 882.00 89.038000 72.4772 0.0840586 11.488 0.157827 0 0.465075 0 0.0186797 0 0 0.382934 4.19359 4.38039 0 6.35227
117 2088.71 756.00 88.260008 73.116 0.0847995 11.5893 0.193451 0 0.438372 0 0.0188443 0 0 0.386309 4.23055 4.419 0 5.52336
114 2548.39 768.00 88.904844 72.5857 0.0841845 11.5052 0.184284 0 0.442178 0 0.0187077 0 0 0.383507 4.19987 4.38695 0 6.20939
108 1629.03 767.40 86.496154 73.8076 0.0865288 11.5746 0.19828 0 0.446516 0 0.0192286 0 0 0.373685 4.19884 4.49102 0 4.80366
115 2701.61 879.00 89.042203 72.4738 0.0840546 11.4875 0.158326 0 0.464597 0 0.0186788 0 0 0.382915 4.19339 4.38018 0 6.35664
112 2395.16 750.00 88.630462 72.7567 0.0844451 11.5408 0.191574 0 0.437501 0 0.0187656 0 0 0.384694 4.21287 4.40053 0 5.97205
106 2241.94 789.00 88.481816 72.9328 0.084587 11.5602 0.182276 0 0.446892 0 0.0187971 0 0 0.385341 4.21995 4.40792 0 5.76127
115 2548.39 765.00 88.903735 72.5866 0.0841855 11.5054 0.18513 0 0.441425 0 0.0187079 0 0 0.383512 4.19992 4.387 0 6.20813
116 1782.26 764.20 87.834179 73.4705 0.0852106 11.6455 0.194881 0 0.440054 0 0.0189357 0 0 0.388182 4.25106 4.44042 0 5.06528
116 2548.39 762.00 88.902415 72.5877 0.0841868 11.5055 0.185988 0 0.440662 0 0.0187082 0 0 0.383518 4.19998 4.38707 0 6.20665
117 1935.48 756.30 86.723930 73.4562 0.0863015 11.516 0.198021 0 0.445107 0 0.0191781 0 0 0.386188 4.21201 4.39372 0 5.28731
117 1782.26 763.90 87.834103 73.4706 0.0852107 11.6455 0.194971 0 0.439974 0 0.0189357 0 0 0.388182 4.25107 4.44043 0 5.06519
116 2701.61 876.00 89.046336 72.4704 0.0840507 11.4869 0.158832 0 0.464114 0 0.0186779 0 0 0.382898 4.1932 4.37998 0 6.36094
109 1629.03 766.40 85.932005 73.8802 0.0870969 11.5285 0.199775 0 0.449273 0 0.0193549 0 0 0.371471 4.17886 4.48774 0 4.79777
118 2088.71 753.00 87.692927 73.1851 0.0853479 11.5482 0.195507 0 0.440482 0 0.0189662 0 0 0.38731 4.22419 4.39416 0 5.52074
107 2241.94 786.00 88.481769 72.9328 0.084587 11.5602 0.183061 0 0.446186 0 0.0187971 0 0 0.385341 4.21995 4.40792 0 5.76114
117 2548.39 759.00 88.900879 72.589 0.0841882 11.5057 0.186858 0 0.439889 0 0.0187085 0 0 0.383524 4.20006 4.38714 0 6.20495
118 1782.26 763.90 87.834103 73.4706 0.0852107 11.6455 0.194971 0 0.439974 0 0.0189357 0 0 0.388182 4.25107 4.44043 0 5.06519
113 2395.16 750.10 88.648140 72.7612 0.0844283 11.5385 0.191498 0 0.437448 0 0.0187618 0 0 0.384618 4.21203 4.39965 0 5.97185
117 2701.61 873.00 89.050395 72.4671 0.0840469 11.4864 0.159344 0 0.463625 0 0.0186771 0 0 0.38288 4.19301 4.37978 0 6.36515
108 2241.94 783.00 88.481566 72.933 0.0845872 11.5602 0.183857 0 0.445471 0 0.0187972 0 0 0.385342 4.21996 4.40793 0 5.76084
