Solid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O 
49 556.45 833.70 19.946808 17.948 0 5.50574 0 0 0 0 0 0 0 0.354358 2.6407 0.477896 0 73.0733
57 862.90 808.80 16.893341 11.9892 0 3.71727 0 0 0 0 0 0 0 0.269275 1.76662 0.29696 0 81.9607
57 1322.58 784.80 13.213552 1.59739 0 0.502205 0 0 0 0 0 0 0 0.0415955 0.235185 0.0366569 0 97.587
58 1016.13 798.00 16.035127 10.3547 0 3.22135 0 0 0 0 0 0 0 0.241521 1.52665 0.250133 0 84.4057
58 1475.81 858.00 12.671875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
51 1169.35 787.10 15.839804 10.7533 0 3.3488 0 0 0 0 0 0 0 0.253658 1.58712 0.255592 0 83.8015
59 1475.81 855.00 12.669708 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
33 403.23 865.50 17.783957 10.865 0 3.34218 0 0 0 0 0 0 0 0.222141 1.59151 0.295744 0 83.6835
50 556.45 832.70 20.213576 18.5672 0 5.69219 0 0 0 0 0 0 0 0.363713 2.73232 0.4952 0 72.1494
58 1322.58 783.80 13.568262 3.18966 0 1.00144 0 0 0 0 0 0 0 0.0819333 0.469869 0.0734438 0 95.1837
58 862.90 807.80 17.197245 12.9063 0 3.99806 0 0 0 0 0 0 0 0.286929 1.90237 0.320413 0 80.5859
60 1475.81 852.00 12.667582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
34 403.23 864.50 18.069398 11.7215 0 3.60317 0 0 0 0 0 0 0 0.23761 1.71733 0.31966 0 82.4007
51 556.45 831.70 20.477757 19.1647 0 5.87186 0 0 0 0 0 0 0 0.372528 2.82076 0.511963 0 71.2582
52 1169.35 786.10 16.166961 11.8131 0 3.67495 0 0 0 0 0 0 0 0.275453 1.74422 0.281538 0 82.2108
61 1475.81 849.00 12.665499 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
59 1016.13 797.00 16.352933 11.3869 0 3.53891 0 0 0 0 0 0 0 0.262667 1.67945 0.275771 0 82.8563
52 556.45 830.70 20.739365 19.7416 0 6.0451 0 0 0 0 0 0 0 0.380837 2.9062 0.528208 0 70.398
53 1169.35 785.10 16.588620 13.1299 0 4.06132 0 0 0 0 0 0 0 0.286955 1.906 0.373293 0 80.2425
35 403.23 863.50 18.352167 12.5441 0 3.85346 0 0 0 0 0 0 0 0.252153 1.83822 0.342724 0 81.1694
62 1475.81 846.00 12.663461 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
59 862.90 806.80 17.498505 13.7845 0 4.2664 0 0 0 0 0 0 0 0.303393 2.03244 0.342985 0 79.2702
59 1322.58 782.80 13.920725 4.69267 0 1.47139 0 0 0 0 0 0 0 0.118937 0.691634 0.108407 0 92.917
54 1169.35 784.10 17.129615 14.736 0 4.51509 0 0 0 0 0 0 0 0.286542 2.07127 0.542038 0 77.849
60 1016.13 796.00 16.668108 12.3722 0 3.8414 0 0 0 0 0 0 0 0.282305 1.82543 0.300384 0 81.3782
63 1475.81 843.00 12.661470 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
53 556.45 829.70 21.034275 20.3763 0 6.23096 0 0 0 0 0 0 0 0.38607 2.98896 0.565341 0 69.4523
36 403.23 862.50 18.632268 13.3346 0 4.09363 0 0 0 0 0 0 0 0.265836 1.95446 0.36498 0 79.9865
60 1322.58 781.80 14.270844 6.11329 0 1.91436 0 0 0 0 0 0 0 0.152917 0.901461 0.141679 0 90.7763
55 709.68 810.20 22.315879 24.1049 0 7.05049 0 0 0 0 0 0 0 0.3458 3.17075 1.11386 0 64.2142
55 1169.35 783.10 17.660106 16.2156 0 4.93296 0 0 0 0 0 0 0 0.286049 2.22366 0.697321 0 75.6444
61 1016.13 795.00 16.980619 13.3137 0 4.12981 0 0 0 0 0 0 0 0.300554 1.96501 0.32403 0 79.9669
60 862.90 805.80 17.797105 14.6261 0 4.52305 0 0 0 0 0 0 0 0.318757 2.15717 0.364724 0 78.0102
37 403.23 861.50 18.909710 14.0949 0 4.32428 0 0 0 0 0 0 0 0.278716 2.06628 0.38647 0 78.8493
64 1475.81 840.00 12.659526 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
61 1322.58 780.80 14.618530 7.45772 0 2.33246 0 0 0 0 0 0 0 0.18415 1.10024 0.173377 0 88.7521
54 556.45 828.70 21.451494 21.2486 0 6.47271 0 0 0 0 0 0 0 0.381984 3.06861 0.674508 0 68.1536
38 403.23 860.50 19.184500 14.8266 0 4.54592 0 0 0 0 0 0 0 0.290849 2.17394 0.407233 0 77.7555
65 1475.81 837.00 12.657632 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
62 1016.13 794.00 17.290438 14.2141 0 4.40501 0 0 0 0 0 0 0 0.317522 2.09859 0.346764 0 78.618
62 1322.58 779.80 14.963700 8.73157 0 2.72757 0 0 0 0 0 0 0 0.212883 1.28876 0.203611 0 86.8356
39 403.23 859.50 19.456649 15.5311 0 4.75905 0 0 0 0 0 0 0 0.302284 2.27765 0.427304 0 76.7026
56 1169.35 782.10 18.180419 17.5831 0 5.31903 0 0 0 0 0 0 0 0.285486 2.36463 0.840689 0 73.6071
61 862.90 804.80 18.093030 15.4332 0 4.76871 0 0 0 0 0 0 0 0.333103 2.27685 0.385675 0 76.8024
55 556.45 827.70 21.861978 22.0744 0 6.70153 0 0 0 0 0 0 0 0.378074 3.14404 0.777825 0 66.9242
66 1475.81 834.00 12.655789 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
63 1322.58 778.80 15.306280 9.93993 0 3.1014 0 0 0 0 0 0 0 0.239339 1.46777 0.232477 0 85.0191
67 1475.81 831.00 12.654000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
40 403.23 858.50 19.726168 16.21 0 4.96411 0 0 0 0 0 0 0 0.313068 2.37761 0.446718 0 75.6885
68 1475.81 828.00 12.652265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
57 1169.35 781.10 18.690863 18.8507 0 5.6768 0 0 0 0 0 0 0 0.284862 2.49545 0.973456 0 71.7187
62 862.90 803.80 18.386270 16.2078 0 5.00402 0 0 0 0 0 0 0 0.346506 2.39179 0.405878 0 75.644
64 1322.58 777.80 15.799932 11.6117 0 3.58708 0 0 0 0 0 0 0 0.249947 1.66082 0.369966 0 82.5205
63 1016.13 793.00 17.772894 15.5714 0 4.78973 0 0 0 0 0 0 0 0.318203 2.24179 0.48342 0 76.5955
41 403.23 857.50 19.993071 16.8645 0 5.16155 0 0 0 0 0 0 0 0.323242 2.47402 0.465505 0 74.7112
56 1935.48 900.00 12.028835 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
69 1475.81 825.00 12.650588 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
57 1935.48 897.00 12.025869 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
70 1475.81 822.00 12.648969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
42 403.23 856.50 20.257372 17.4958 0 5.35176 0 0 0 0 0 0 0 0.332847 2.56706 0.483696 0 73.7688
71 1475.81 819.00 12.647411 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
65 1322.58 776.80 16.370432 13.4264 0 4.10292 0 0 0 0 0 0 0 0.252081 1.85053 0.55462 0 79.8134
64 1016.13 792.00 18.278107 16.918 0 5.16805 0 0 0 0 0 0 0 0.316116 2.37756 0.630093 0 74.5902
43 403.23 855.50 20.519086 18.1052 0 5.53511 0 0 0 0 0 0 0 0.341919 2.65689 0.501318 0 72.8596
58 1169.35 780.10 19.191738 20.0292 0 6.00929 0 0 0 0 0 0 0 0.284187 2.61718 1.09675 0 69.9634
58 1935.48 894.00 12.022945 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
63 862.90 802.80 18.851244 17.4004 0 5.3391 0 0 0 0 0 0 0 0.344671 2.51228 0.53541 0 73.8681
72 1475.81 816.00 12.645916 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
66 1322.58 775.80 16.929449 15.0862 0 4.57452 0 0 0 0 0 0 0 0.253874 2.02428 0.723247 0 77.3379
73 1475.81 813.00 12.644485 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
59 1935.48 891.00 12.020066 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
56 1782.26 900.00 12.246820 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
44 403.23 854.50 20.778229 18.6937 0 5.71194 0 0 0 0 0 0 0 0.350491 2.74367 0.518396 0 71.9818
64 862.90 801.80 19.324791 18.5569 0 5.66241 0 0 0 0 0 0 0 0.341547 2.62592 0.666629 0 72.1466
67 1322.58 774.80 17.477347 16.6101 0 5.00735 0 0 0 0 0 0 0 0.255372 2.18401 0.877837 0 75.0653
60 1935.48 888.00 12.017232 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
68 1322.58 773.80 18.014478 18.0142 0 5.40599 0 0 0 0 0 0 0 0.256615 2.33139 1.02006 0 72.9717
74 1475.81 810.00 12.643122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
57 1782.26 897.00 12.244005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
61 1935.48 885.00 12.014445 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
65 1016.13 791.00 18.773963 18.1693 0 5.5195 0 0 0 0 0 0 0 0.314093 2.50383 0.766285 0 72.727
45 403.23 853.50 21.034818 19.2623 0 5.88258 0 0 0 0 0 0 0 0.358594 2.82755 0.534956 0 71.134
65 862.90 800.80 19.789960 19.6392 0 5.96488 0 0 0 0 0 0 0 0.338557 2.73234 0.789356 0 70.5357
58 1782.26 894.00 12.241226 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
62 1935.48 882.00 12.011707 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
75 1475.81 807.00 12.641828 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
46 403.23 852.50 21.288873 19.812 0 6.04734 0 0 0 0 0 0 0 0.366258 2.90866 0.55102 0 70.3147
59 1782.26 891.00 12.238486 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
66 862.90 799.80 20.246987 20.6541 0 6.24847 0 0 0 0 0 0 0 0.335691 2.83221 0.904388 0 69.0251
66 1016.13 790.00 19.260739 19.3351 0 5.84684 0 0 0 0 0 0 0 0.312127 2.62156 0.893077 0 70.9913
60 1782.26 888.00 12.235786 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
47 403.23 851.50 21.540411 20.3437 0 6.2065 0 0 0 0 0 0 0 0.37351 2.98714 0.566609 0 69.5226
76 1475.81 804.00 12.640606 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
67 862.90 798.80 20.696099 21.608 0 6.5149 0 0 0 0 0 0 0 0.332937 2.92613 1.01243 0 67.6057
77 1475.81 801.00 12.639457 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
67 1016.13 789.00 19.738699 20.4239 0 6.15248 0 0 0 0 0 0 0 0.310214 2.73161 1.01141 0 69.3703
48 403.23 850.50 21.789453 20.8581 0 6.36033 0 0 0 0 0 0 0 0.380374 3.0631 0.581745 0 68.7563
63 1935.48 879.00 12.009019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
61 1782.26 885.00 12.233126 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
62 1782.26 882.00 12.230510 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
78 1475.81 798.00 12.638385 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
63 1782.26 879.00 12.227937 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
79 1475.81 795.00 12.637391 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
64 1935.48 876.00 12.006383 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
49 1629.03 900.00 12.471938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
80 1475.81 792.00 12.636479 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
59 1169.35 779.10 28.236227 37.7777 0 7.88288 0 0 0 0 0 0 0 0.239736 3.12124 2.13634 0 48.8421
81 1475.81 789.00 12.635650 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
64 1782.26 876.00 12.225410 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
65 1935.48 873.00 12.003802 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
82 1475.81 786.00 12.634907 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
65 1782.26 873.00 12.222931 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
66 1935.48 870.00 12.001276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
50 1629.03 897.00 12.469238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
83 1475.81 783.00 12.634254 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
67 1935.48 867.00 11.998808 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
84 1475.81 780.00 12.633692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
51 1629.03 894.00 12.466568 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
66 1782.26 870.00 12.220500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
68 1935.48 864.00 11.996400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
60 2395.16 900.00 11.404490 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
68 862.90 797.80 21.800917 24.1612 0 6.90587 0 0 0 0 0 0 0 0.321925 3.04709 1.20829 0 64.3556
52 1629.03 891.00 12.463930 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
85 1475.81 777.00 12.852043 1.05732 0 0.332856 0 0 0 0 0 0 0 0.0278997 0.155739 0.023953 0 98.4022
67 1782.26 867.00 12.218120 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
69 1935.48 861.00 11.994053 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
61 2395.16 897.00 11.400772 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
53 1629.03 888.00 12.461326 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
70 1935.48 858.00 11.991771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
68 1782.26 864.00 12.215792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
86 1475.81 778.00 12.633370 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
54 1629.03 885.00 12.458756 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
71 1935.48 855.00 11.989553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
62 2395.16 894.00 11.397108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
69 1782.26 861.00 12.213519 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
72 1935.48 852.00 11.987404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
55 1629.03 882.00 12.456221 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
87 1475.81 777.00 12.852043 1.05732 0 0.332857 0 0 0 0 0 0 0 0.0278997 0.155739 0.023953 0 98.4022
73 1935.48 849.00 11.985324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
63 2395.16 891.00 11.393501 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
70 1782.26 858.00 12.211301 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
74 1935.48 846.00 11.983317 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
56 1629.03 879.00 12.453724 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
88 1475.81 777.10 12.815315 0.882261 0 0.277788 0 0 0 0 0 0 0 0.023314 0.129946 0.01998 0 98.6667
69 2088.71 900.00 11.816576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
64 2395.16 888.00 11.389952 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
75 1935.48 843.00 11.981385 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
71 1782.26 855.00 12.209142 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
89 1475.81 777.20 12.778565 0.706114 0 0.222359 0 0 0 0 0 0 0 0.0186861 0.103996 0.0159851 0 98.9329
76 1935.48 840.00 11.979529 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
72 1782.26 852.00 12.207042 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
65 2395.16 885.00 11.386464 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
77 1935.48 837.00 11.977752 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
57 1629.03 876.00 12.451266 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
70 2088.71 897.00 11.813414 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
73 1782.26 849.00 12.205004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
74 1782.26 846.00 12.203030 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
90 1475.81 777.30 12.741795 0.528866 0 0.166567 0 0 0 0 0 0 0 0.0140157 0.0778861 0.0119682 0 99.2007
66 2395.16 882.00 11.383037 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
78 1935.48 834.00 11.976057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
69 1322.58 772.80 25.532697 34.7457 0 7.36002 0 0 0 0 0 0 0 0.230024 2.89329 2.01604 0 52.7549
58 1629.03 873.00 12.448847 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
71 2088.71 894.00 11.810300 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
75 1782.26 843.00 12.201122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
67 2395.16 879.00 11.379676 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
91 1475.81 777.40 12.705004 0.350506 0 0.110408 0 0 0 0 0 0 0 0.00930235 0.051616 0.00792905 0 99.4702
59 1629.03 870.00 12.446470 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
72 2088.71 891.00 11.807235 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
76 1782.26 840.00 12.199281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
79 1935.48 831.00 11.974447 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
68 2395.16 876.00 11.376381 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
68 1016.13 788.00 20.231898 21.5081 0 6.44437 0 0 0 0 0 0 0 0.308064 2.83623 1.12568 0 67.7776
92 1475.81 777.50 12.668192 0.171024 0 0.0538802 0 0 0 0 0 0 0 0.00454552 0.0251838 0.00386746 0 99.7415
77 1782.26 837.00 12.197511 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
60 1629.03 867.00 12.444135 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
69 2395.16 873.00 11.373156 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
73 2088.71 888.00 11.804220 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
78 1782.26 834.00 12.195814 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
93 1475.81 777.60 12.633311 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
80 1935.48 828.00 11.972923 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
61 1629.03 864.00 12.441845 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
79 1782.26 831.00 12.194191 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
70 2395.16 870.00 11.370001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
94 1475.81 777.50 12.668192 0.171024 0 0.0538802 0 0 0 0 0 0 0 0.00454552 0.0251838 0.00386746 0 99.7415
62 1629.03 861.00 12.439601 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
81 1935.48 825.00 11.971489 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
80 1782.26 828.00 12.192645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
74 2088.71 885.00 11.801257 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
70 2548.39 900.00 11.202633 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
63 1629.03 858.00 12.437405 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
81 1782.26 825.00 12.191178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
82 1935.48 822.00 11.970146 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
75 2088.71 882.00 11.798349 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
64 1629.03 855.00 12.435257 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
95 1475.81 777.90 12.633355 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
82 1782.26 822.00 12.189794 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
71 2548.39 897.00 11.198541 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
76 2088.71 879.00 11.795497 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
71 2395.16 867.00 11.366921 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
83 1935.48 819.00 11.968899 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
72 2548.39 894.00 11.194506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
65 1629.03 852.00 12.433161 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
96 1475.81 777.60 12.633311 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
77 2088.71 876.00 11.792703 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
69 2241.94 900.00 11.608819 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
83 1782.26 819.00 12.188493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
66 1629.03 849.00 12.431118 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
72 2395.16 864.00 11.363916 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
84 1935.48 816.00 11.967749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
97 1475.81 777.60 12.633311 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
70 2241.94 897.00 11.605409 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
78 2088.71 873.00 11.789969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
73 2395.16 861.00 11.360990 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
85 1935.48 813.00 11.966699 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
98 1475.81 776.60 12.998745 1.7468 0 0.549597 0 0 0 0 0 0 0 0.0458304 0.257357 0.0396298 0 97.3608
84 1782.26 816.00 12.187280 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
79 2088.71 870.00 11.787296 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
86 1935.48 810.00 11.965754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
85 1782.26 813.00 12.186157 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
73 2548.39 891.00 11.190529 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
87 1935.48 807.00 11.964914 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
67 1629.03 846.00 12.429129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
71 2241.94 894.00 11.602051 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
74 2395.16 858.00 11.358145 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
75 2395.16 855.00 11.355384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
99 1475.81 775.60 13.363971 3.39855 0 1.06777 0 0 0 0 0 0 0 0.0879155 0.500991 0.0773748 0 94.8674
74 2548.39 888.00 11.186614 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
86 1782.26 810.00 12.185125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
68 1629.03 843.00 12.427197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
76 2395.16 852.00 11.352709 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
75 2548.39 885.00 11.182761 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
100 1475.81 774.60 13.726918 4.95421 0 1.55439 0 0 0 0 0 0 0 0.126391 0.730712 0.11318 0 92.5211
87 1782.26 807.00 12.184189 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
88 1935.48 804.00 11.964184 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
77 2395.16 849.00 11.350123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
76 2548.39 882.00 11.178973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
80 2088.71 867.00 11.784688 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
88 1782.26 804.00 12.183351 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
78 2395.16 846.00 11.347629 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
72 2241.94 891.00 11.598745 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
77 2548.39 879.00 11.175252 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
101 1475.81 773.60 14.087476 6.42145 0 2.01205 0 0 0 0 0 0 0 0.161603 0.947614 0.14719 0 90.3101
73 2241.94 888.00 11.595494 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
69 1629.03 840.00 12.425323 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
89 1782.26 801.00 12.182613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
81 2088.71 864.00 11.782146 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
78 2548.39 876.00 11.171601 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
89 1935.48 801.00 11.963567 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
79 2395.16 843.00 11.345229 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
90 1782.26 798.00 12.181979 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
79 2548.39 873.00 11.168022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
70 1629.03 837.00 12.423509 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
90 1935.48 798.00 11.963065 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
82 2088.71 861.00 11.779672 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
74 2241.94 885.00 11.592301 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
102 1475.81 772.60 14.445542 7.80716 0 2.44307 0 0 0 0 0 0 0 0.193861 1.15268 0.179536 0 88.2237
91 1782.26 795.00 12.181451 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
91 1935.48 795.00 11.962683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
80 2548.39 870.00 11.164517 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
83 2088.71 858.00 11.777268 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
80 2395.16 840.00 11.342927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
71 1629.03 834.00 12.421757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
81 2548.39 867.00 11.161090 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
92 1782.26 792.00 12.181034 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
84 2088.71 855.00 11.774937 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
72 1629.03 831.00 12.420070 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
75 2241.94 882.00 11.589165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
81 2395.16 837.00 11.340726 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
103 1475.81 771.60 14.986676 9.80598 0 3.02516 0 0 0 0 0 0 0 0.207694 1.37851 0.350864 0 85.2318
85 2088.71 852.00 11.772681 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
